text,label,source
"INGATLAH SEJARAH KEJAM SYIAH BATHINIYAH DAN RAFIDHAH!!! (Edisi 1)

✅ Syaikhul Islam Ibnu Taimiyah rahimahullahu berkata tentang kelompok Syiah Rafidhah: 
Mereka membantu orang-orang kafir untuk memerangi kaum muslimin dan mereka tunduk kepada orang-orang kafir. Mereka adalah para pembantu orang-orang kafir serta tunduk kepada mereka serta memusuhi orang-orang beriman. Sebagaimana hal ini juga didapati pada kelompok (Syiah Bathiniyah) Qaramithah, Rafidhah, Jahmiyah An-Nufaah (yang menafikan nama dan sifat Allah serta mengingkari Allah ada di atas 'Arsy) Al-Hululiyah (yang mengatakan Allah ada di mana-mana). Barangsiapa meneliti keadaan mereka ini, maka dia akan mendapatkan banyak pelajaran berharga. Mereka ini serupa dengan yang Allah firmankan:

أَلَمۡ تَرَ إِلَى ٱلَّذِینَ أُوتُوا۟ نَصِیبࣰا مِّنَ ٱلۡكِتَـٰبِ یُؤۡمِنُونَ بِٱلۡجِبۡتِ وَٱلطَّـٰغُوتِ وَیَقُولُونَ لِلَّذِینَ كَفَرُوا۟ هَـٰۤؤُلَاۤءِ أَهۡدَىٰ مِنَ ٱلَّذِینَ ءَامَنُوا۟ سَبِیلًا

""Tidakkah engkau memperhatikan orang-orang yang diberi bagian dari Kitab (Taurat)? Mereka percaya kepada Jibt dan Thagut, dan mengatakan kepada orang-orang kafir (musyrikin Makkah), bahwa mereka itu lebih benar jalannya daripada orang-orang yang beriman."" (QS. An-Nisa': 51)

(Dar'u Ta'arudh Al-Aql Wa An-Naql 7/138-139 oleh Syaikhul Islam Ibnu Taimiyah rahimahullahu)

Beliau juga berkata: Mereka kelompok Syiah Nushairiyah dan seluruh sekte Syiah Bathiniyah lebih kafir daripada orang-orang Y4hud1 dan Nashara. Bahkan mereka lebih kafir dari semua kaum musyrikin. Mereka lebih berbahaya terhadap umat Islam daripada orang-orang kafir yang memerangi kaum muslimin semisal tentara kafir Tartar dan selain mereka.....Jika mereka memiliki kekuatan (kesempatan) mereka akan menumpahkan darah kaum muslimin sebagaimana dahulu mereka membantai jamaah haji dan membuang mayat-mayat mereka di sumur Zam-zam....dan sudah menjadi rahasia umum di antara kita bahwa sebagian negeri Syam tidaklah dikuasai oleh orang-orang Nashara melainkan atas bantuan mereka. Dan mereka selalu bersama orang-orang kafir. Mereka membantu orang-orang Nashara dalam memerangi kaum muslimin....

(Lanjutan di kolom komentar)",WASPADA,indodiscourse_real
"💚 GUYS KOK DI KCIC WHOOSH banyak bngt org chinanya? bukan chindo yah, real china yg cuma bs ngomong mandarin gtt😭 trus kdg mereka kek pake kaos ada logo KCIC🤔",WASPADA,indodiscourse_real
Anggota Piket Propam Polsek Sukajadi Aipda Cut Muhyidin melaksanakan monitoring kegiatan ibadah mingguan umat Kristen GII Hok Kim Thong Setra Sari Mall Kel. Sukagalih Kec. Sukajadi Kota Bandung.,AMAN,indodiscourse_real
gila ekonomi sebanyak itu anj,AMAN,indodiscourse_real
ngapain transgender mahal mahal kalau ga jumatan 3x udah cukup buat ganti kelamin @jarit1140,WASPADA,indodiscourse_real
SYIAH MEMBENCI SAHABAT MENCINTAI AHLUL BAIT WAHABI MEMBENCI AHLUL BAIT MENCINTAI SAHABAT KAMI ASWAJA MENCINTAI KEDUA DUANYA...INSYAALAH RASULULLAH TERSENYUM...BIARPUN KALIAN FITNAH KAMI...,WASPADA,indodiscourse_real
Dah tau Semua Klo yang main 2 kaki itu megawati : GIBRAN = PDIP GANJAR = PDIP masih gak #FreePalenstine #FreeGaza,AMAN,indodiscourse_real
"Ini baru HAMAS,, BRIGADE AL QASSAM & HIZBULLAH z udh KOCAR KACIR... bagaimana jika JANJI ALLAH SWT sudah DATANG buat Bangsa YAHUDI,,dimana Smua UMAT ISLAM SELURUH DUNIA akan MEMBURU,,MEMBUNUH & MEMBINASAKAN KAUM YAHUDI hingga tak tersisa 1pun di dunia",TINGGI,indodiscourse_real
"Turnamen IDNSlot ""Hari Anti Korupsi Sedunia ,dengan total hadiah mencapai Rp 202.9 Jt untuk 2200 Pemenang yang dimulai dari tanggal 08-15 Des 2023 Cari di google : Vegashoki88 #vegashoki88 #vegashoki #vegashoki4d #videoslot #viralslot #viralpost #Brilianpreneur2023 Rohingya https://t.co/jPzrUH3PZm",AMAN,indodiscourse_real
"Daya tampung mahasiswa angkatan 2024 Sesuai keputusan Rektor USK tahun 2024 di bagi sesuai jalur masuknya. Jadi, persiapkan diri kalian generasi penerus bangsa untuk jadi bagian dari Universitas Syiah Kuala tahun ini, semangat ❤️ rinciannya di sini ya; https://pmb.usk.ac.id/pendaftaran/daya-tampung-mahasiswa-baru-usk-t-a-2024-2025",AMAN,indodiscourse_real
"Politisi #Israel ini desak Netanyahu segera Ratakan Gaza. “Kita msh blm membalas dendam dgn cara yang alkitabiah. Bakar #Gaza hingga menjadi abu dgn segera. Ciptakan krisis kemanusiaan yg luar biasa. Ratakan seluruh wilayah. Jgn tinggalkan satu batu pun di Gaza. Gaza harus rata!""",TINGGI,indodiscourse_real
@Nurhikm27894940 @McGyver2390 @katz_nadaHQ @antikadrunbang @Kappa_2023 @SpentaMainyu01 @AyaniMel @johnhomebapa @MashudulHAQ1945 @HabanglaliK @IkaSembiring13 @Karsono12732862 @Royedy6 @Amox1L1N @JinNonik @tdkistimewa @perbowo @JhontalJk @ScioCogitoCredo @Matahari_tmr @ajegilelu1 @BaimSuhadi @syekh_kyai_lmao @JokoPintar2 @rajenang @LonenyDragon @Alfatih007Mr @FeriSuryaSugia1 @novi_km @Valhallaah @Adiinotrino @katz_bornagain @halo_lentera @asasfuro @Greschinove @emanitaa18 @NasrulKohar @DiposuroP @ibn_sjamsu @PaijoKhentir @we_5jog @MelodiAsyik @MarioInferno @aditya_bp @Balistta @oktorivan @Dayak_strong @angling_darma18 @eko_is_oke @YanFx_TRade Orang kapir menuding untuk menutupi kebusukan ajaran kristen protestan dan katolik.,WASPADA,indodiscourse_real
@IATeam____ @yoavgallant Akankah tanda² keretakan bangsat ini 👉 @yoavgallant dengan Setanyahu ? Semoga saja. Aamiin #FreePalestine 🇵🇸🇵🇸🇵🇸,WASPADA,indodiscourse_real
2 hp paketan ntek kabeh sialan kayak israel,WASPADA,indodiscourse_real
"*AKSI BERKABUNG untuk SELAMATKAN KONSTITUSI* *#2024kamimuak* Karena anak kau telah menyalahgunakan jabatan. MK kau jadikan alat kekuasaan. Demi seorang Gibran. *Dress code: Baju Hitam* Atas perhatiannya kami ucapkan terima kasih. Salam Hormat *ALIANSI PENYELAMAT KONSTITUSI* GERAK 98, KGP, SEKNAS PUAN, FORBHIN, FONTARI, GANJAR YES, NKRI GP2P, GPARTAN 2024, SPG, GANJARIAN SEPARTAN, RGMUI, FGP, GPIR, LINTAS DINAMIKA, FIBER, GGS, GANJARIST JAKSEL, GPGP, GIJ, VGP24, IPAR GANJAR, LPG, SGI, GASPOL, BARAG, GERATRI GP, RNGPM-RI01, TERUNI, Sahabat Muslim Ganjar, RBTP, REMIG, GMI GM, GRAHA PUTIH, MPG, LBH GANJAR KEADILAN, FORLOP INDONESIA, ALNUSA, FRONT BETAWI BERSATU, GARIS, SEKBER GANJARMAHFUD, RGM, GARIS NKRI, GP MANIA 2024, FOKUS GANJAR, KGB, SKRI, ARMI GANJAR, Ahokers DKI, DPP SATRIA GANJAR, Brigade Nasional, GAET, GRJ FOR GANJAR, CP: Mixil 082113869155 Surya 085777423400 Lala 0811876463 Ade Reza 085774406077 Aldo 081398523583 *Bagi kawan² Relawan yang mau bergabung dalam aliansi silahkan menghubungi AZWAR 088223930701 RIMA 085779793603*",AMAN,indodiscourse_real
Pesparani Katolik jadi media untuk mempererat persatuan,AMAN,indodiscourse_real
"Pancung aja itu pemimpin dholim, seret mayatnya keliling kota biar jd peringatan buat yg lain. Takbir!!!",TINGGI,synthetic_gemini
"Udh saatnya kta pasang bom di kedubes mrka, biar tau rasa mrka yg nindas sodara kta. Jihad beneran ini mh.",TINGGI,synthetic_gemini
"Pajak yang dibayarkan untuk mensubsidi otak cebong, sekarang digunakan untuk proyek Cina di Indonesia",WASPADA,indodiscourse_real
"Cari itu pemimpin mrek, potong lehernya trus pajang d dpn umum biar jd pelajaran buat yg lain.. jgn biarkan hdup!!",TINGGI,synthetic_gemini
W bisa ngapalin jalan dengan cepat dgn google maps. BbUT MAPS GAME??? W BUTA BGT BJINGAN. KYK???? O,WASPADA,indodiscourse_real
"Jangan beli kucing dalam karung . . . Harus jelas kriterianya . . . . . Kuatir emaknya dari China komunis, teriak-teriak Yaman . . . . . Hahahaha",WASPADA,indodiscourse_real
"itu Yahudi Asli, ada noh pengakuan 12 Muallaf dan 1 yg pindah ke Katolik (mereka semua tdk di israel lagi, sementara 2 orang jadi WN palestina (muslim israel), kalau Zionisme ada dalam Talmud, carilah link2 Jews convert, keturunan dari ibunya malah 😂",WASPADA,indodiscourse_real
"banyak yg ngeluh sama pengungsi rohingya , padahal itu sumber duit , bisa di jual ginjal nya , atau buat Tumbal , kan beres",TINGGI,indodiscourse_real
Suara saya yang pelan atau telinga anda yang budek,WASPADA,indodiscourse_real
"Gak perlu nunggu lagi, ayo kita bantai semua pengkhianat negara ini. Siapkan parang ama celurit, kita bersihkan kota ini dari sampah2 itu malam ini juga.",TINGGI,synthetic_gemini
"Paus Fransiskus mengecam keras taktik terorisme yang dianggapnya dilakukan oleh Israel di Gaza. Pernyataannya tidak hanya mencakup kecaman terhadap pembunuhan warga sipil tak bersenjata, termasuk perempuan Kristen yang mencari perlindungan di gereja, tetapi juga menekankan bahwa serangan ini merupakan bentuk terorisme yang merugikan keluarga, anak-anak, dan orang yang rentan. 

Ini bukan kali pertama Fransiskus menggunakan istilah ""terorisme"" untuk menggambarkan situasi di Gaza. Pada 22 November lalu, setelah pertemuan dengan keluarga Israel dan Palestina, ia juga menyatakan hal yang serupa. Paus mengungkapkan keprihatinan mendalam atas situasi di Gaza, menegaskan bahwa ini bukan perang, melainkan tindakan terorisme yang merusak kehidupan warga sipil. 

Bagaimana tanggapanmu mengenai sikap Paus Fransiskus terhadap Israel? 

#PausFransiskus #SeranganIsraeldiGaza #Gaza #PerangIsraelHamas #FotoCaption #BeritaSatu Paus Fransiskus mengecam keras taktik terorisme yang dianggapnya dilakukan oleh Israel di Gaza. Pernyataannya tidak hanya mencakup kecaman terhadap pembunuhan warga sipil tak bersenjata, termasuk perempuan Kristen yang mencari perlindungan di gereja, tetapi juga menekankan bahwa serangan ini merupakan bentuk terorisme yang merugikan keluarga, anak-anak, dan orang yang rentan. 

Ini bukan kali pertama Fransiskus menggunakan istilah ""terorisme"" untuk menggambarkan situasi di Gaza. Pada 22 November lalu, setelah pertemuan dengan keluarga Israel dan Palestina, ia juga menyatakan hal yang serupa. Paus mengungkapkan keprihatinan mendalam atas situasi di Gaza, menegaskan bahwa ini bukan perang, melainkan tindakan terorisme yang merusak kehidupan warga sipil. 

Bagaimana tanggapanmu mengenai sikap Paus Fransiskus terhadap Israel? 

#PausFransiskus #SeranganIsraeldiGaza #Gaza #PerangIsraelHamas #FotoCaption #BeritaSatu",AMAN,indodiscourse_real
Prediksi Togel China Night – 17 September 2023 ANGKA MAIN : 8 2 3 6 COLOK BEBAS 2D : 8 & 6 TOP 2D : 82*86*23*32*83*38 TOP 3D : 368*236*823*628*682 SHIO : NAGA ANGKA TWINS : 88 ☆☆☆PREDIKSI MENARA☆☆☆ #menara4d #bandartogelonline #togel #togelCHINANIGHT,AMAN,indodiscourse_real
"liat2 video palestine almost everyday dan gatau udah segede apa benci gue sm israel. semoga ada 1 negara terkuat ngebom/nuklir/bakar tu negara habis2an!.🙏🏻 israel tu selicik2nya kumpulan manusia yg gatau terimakasih si, definisi udh dikasih hati malah maling seluruh organ 🤷‍♀️",TINGGI,indodiscourse_real
Pencapaian Anies Baswedan selama menjabat Gubernur DKI Jakarta Yang masih pertanyakan prestasi Anies Baswedan cuma orang buta dan tuli Ikut menikmati tak mau mengakui ..,AMAN,indodiscourse_real
"Asah golok kalian, hari jumat kita kumpul di titik biasa. Kita habisi itu gerombolan komunis gaya baru, jangan ada yang sisa. Darah mereka halal!",TINGGI,synthetic_gemini
"Sikat habis semua kafir harbi, jgn sisakan satupun hidup2. Bom bunuh diri adalah jalan ninja menuju surga! 💣💥",TINGGI,synthetic_gemini
Serangan udara Israel hantam kamp pengungsi di Jalur #Gaza. 📸: ANTARA FOTO/REUTERS/Anas al-Shareef/tom. Lihat selengkapnya:,AMAN,indodiscourse_real
Video Seorang Pasukan Parasut Udara Hamas Tersangkut Kabel Listrik Bertegangan Tinggi,AMAN,indodiscourse_real
"IDN TIMES BUSINESS China Larang Pejabat dan PNS Pakai iPhone Seperlima pendapatan Apple berasal dari China Baca Berita Terupdate Lainnya, dari Politik sampai Entertainment IDN AppStore Google Play China telah memerintahkan pejabat pemerintah pusat untuk tidak menggunakan iPhone atau perangkat merek asing lainnya saat bekerja atau membawanya ke kantor.

“Dalam beberapa minggu terakhir, para pejabat diinstruksikan (untuk tidak menggunakan perangkat tersebut) oleh atasan mereka di saluran komunikasi tempat kerja, sebagai bagian dari upaya berkelanjutan Beijing untuk mengurangi ketergantungan pada teknologi asing, meningkatkan keamanan siber, dan membatasi aliran data sensitif melintasi perbatasan China,” demikian laporan The Wall Street Journal (WSJ) pada Rabu (6/9).

Laporan WSJ itu tidak menyebutkan nama merek ponsel lain selain Apple. Perusahaan Apple dan Kantor Informasi Dewan Negara China juga belum menanggapi permintaan komentar mengenai berita tersebut. 

Artikel IDN Times sekarang bisa dibaca di IDN App lho, download sekarang di Google Play & App Store! 

Temukan info TERBARU lainnya: @IDNTimes.Video @IDNTimes.Korea @IDNTimes.Community @IDNTimes.Hype @Duniaku_com @Popbela_com @Popmama_com @Yummy.IDN @Fortune.IDN 

#IDNTimes #SuaraMillennial #DiversityisBeautiful #DemocratizeInformation #Trending #Viral #IDNTimesBusiness",AMAN,indodiscourse_real
gila teriknya woyy mana anginnya juga bawa suhu panas,AMAN,indodiscourse_real
"ngapain ditampung? mending tenggelamin aja kapalnya ditengah laut biar mampus semua dimakan hiu, nyampah doang di aceh.",TINGGI,synthetic_gemini
Cara Busuk Yang Dilakukan Si Anies Dan Kadrunnya Gojo Sukuna TKA China Mata Najwa Kiko Gege Morningg Jurnalis Akmal #ManchesterUnited Yumeship,WASPADA,indodiscourse_real
MasyaAllah Alhamdulillah B 🤲😌 Semoga melalui Ikhtiar Jemaat Ahmadiyah ini Allah Ta'ala akan membuka pikiran dan hati makin banyak masyarakat Indonesia🇮🇩 untuk berbaiat kepada Masih Mau'ud & Imam Mahdi as.. InsyaAllah A 🤲 🇮🇩  🇬🇧 &_x_tr_tl=en Bagi yang ingin membeli bukunya. 👇,AMAN,indodiscourse_real
Salah satu fakta paling mengerikan adalah menyadari bahwa cowo manly dan macho + ofc good manner towards women juga ada (mungkin banyak) yg gay ._. I mean like how we girls differentiate,WASPADA,indodiscourse_real
Hasil untuk Pasaran CHINA hari ini adalah : Nomor : 2731 Shio : Ayam Selamat untuk !!! #Texaspokercc #TogelChina Sarwendah,AMAN,indodiscourse_real
FT UGM sebut larangan LGBT dipicu mahasiswa pakaian perempuan pakai toilet perempuan.,WASPADA,indodiscourse_real
"Pemandangan mengerikan terjadi di Gaza bagi wanita, pria dan anak-anak yang terluka akibat pemboman rumah sakit baptis di Gaza oleh serangan udara penjajah zionis Israel. #IsraeliNewNazism #IsraeliNewNazism",WASPADA,indodiscourse_real
"Dari dulu doa segala kutuk, azab & sumpah serapah terhadap kaum Yahudi. Tidak ada yang terkabul. Baru 70 th Yahudi merdeka, mereka semakin bersatu, kuat & maju dlm segala bidang. Sementara pembenci pada bercerai berai. Soal konflik Palestina ini aja tidak bersatu. Itu contoh.",WASPADA,indodiscourse_real
Share terus kekejaman Zionis Israel.. #SaveGazaCivilians #SavePalestine #Gaza_Genocide #IsraeliNewNazism #IsraelFightsTerror #FreePalestine #PalestineHolocaust,TINGGI,indodiscourse_real
"@kifli127 @txtdrimedia emg sih kita harus punya sisi kemanusiaan harus bisa menampung mereka soalnya etnis rohingya itu sangat berguna jga utk kita contohnya ginjal, hati, bola mata mereka bisa berguna utk hal medis indo 😭",TINGGI,indodiscourse_real
"Waktunya revolusi, siapkan molotov dan sajam. Kita serang aparat yg lindungi rezim ini. Jgn ragu buat bunuh mrka yg menghalangi perjuangan kita!!",TINGGI,synthetic_gemini
Uhhhh. Nenek gendut susunya jadi pengen remas,WASPADA,indodiscourse_real
"@sniperruben45 @Kimberley_2024 Siapa bilang sejak merdeka,.presiden itu org Jawa? Soeharto, China BJ, Habibie dari mana? Baru kali ini aku lht, org Batak bodoh, wkwkwk",WASPADA,indodiscourse_real
GILA KARENA YUTA. AKU.,AMAN,indodiscourse_real
"#IndonesiaBelaPalestina cek panduan boikot produk ISRAEL di website 👇👇👇👇👇 , kenapa dan bagaimana cara boikotnya.. #Palestina #boikotprodukisrael",TINGGI,indodiscourse_real
"Buka media youtube isinya berita pngeran G dan Glkar, sengaja digerakkan sepertinya apalagi ada hestek G. Saran saya pendukung Pak Ganjar jangan bahas koalisi gendut dan G, mending naikkan fokus Pak Ganjar atau naikkan partai2 pendukung Pak Ganjar.",TINGGI,indodiscourse_real
Gue gatau separah ini war wer wor nya. Gila bgt dah perkara idol kalian ngetik jahat jahat bgt.,AMAN,indodiscourse_real
Ya Allah ratakan bumi israel Agar mrk fokus ke negera nya sendiri yg hancur sehingga lupa menghancurkan tanah orang #FreePalestine,WASPADA,indodiscourse_real
Bayangin lu lagi sakit tapi punya temen kaya orang orang di bvt 🤣🤣 gak jadi sakit lu cuma jadi gila karena ngakak 😭😭,AMAN,indodiscourse_real
"Kaum luth harus d musnahkan dr bumi pertiwi! Cari markasnya, geprek sampe mampus. Halal darahnya buat d tumpahkan 🔪🩸",TINGGI,synthetic_gemini
Pejuang Palestina Hamas dan Hizbullah Libanon harus bom itu Reaktor nuklir zionis yg bernama dimona di gurun Negev biar hancur reaktor nuklir zionis laknatullah.,AMAN,indodiscourse_real
"Aku gak ngerti sama org yg netral aku gak pro israel atau palestina tapi aku menentang semua bentuk tindakan kejahatan. Itu maksudnya gmn ya? Udh jelas israel melakukan genosida dan pembersihan etnis di gaza. Ya lu pikir aja, mau narget hamas, napa yg dubunuh ibu2 dan anak2? WHY?",WASPADA,indodiscourse_real
Reporter MSNBC Mengkonfirmasi: Israel Yang Membom Rumah Sakit Baptis di Gaza ://,AMAN,indodiscourse_real
"Ganyang aja itu orng2 zionis, halal darahnya buat kta tumpahkan skrng jga.",TINGGI,synthetic_gemini
Ya Allah bener2 terkutuk lah zionis israel ini 😡😡😡 rumah sakit sama ambulans dibom! Tungguin aja azab dari Allah! #FreePalestineNow #GazaGenocide,TINGGI,indodiscourse_real
Kita musuhi Wahabi Israel zionis Kris 10 Manusia paling laknat dimuka bumi membawa Bani kolor Bani domba Bani penjajah NKRI harga mati bela Islam bela rakyat # Islam Palestina 🤝Islam Iran & Irak # Islam Suni 🤝 Islam Syiah # Islam NU 🤝 Islam Muhammadiyah,TINGGI,indodiscourse_real
bahas SLB mulu yg ada juga bacot lu yg cacat,WASPADA,indodiscourse_real
"Hasil Pengeluaran CHINA RABU, 15 NOVEMBER 2023 Result : 0366 Shio : ANJING Selamat Para Pemenang JP #togelslot #togelcasino #bbtogel #jayagaming #arenagacor #nagaslot #slotonlineindonesia #slotpragmatic #livecasino #tembakikan #pragmaticplay #mixparlay #togel #viral #slotgacor",AMAN,indodiscourse_real
Tangkapan Layar (Screenshot) Percakapan “Tito” dengan “Kementerian Dalam Negeri”,WASPADA,indodiscourse_real
Beginilah jika syahwat liar udah sampai ke ubun2 & jauh dari istri 🤡🤡🤡👀✍️ Makanya banyak santriwati dicabuli di pondok syiah berkedok supi ngasuuwajan 🤡🤡🤡👀✍️,WASPADA,indodiscourse_real
Wowo cacat karir pacatan ABRI Pasangannya cacat etika mencla mencle karbitan produk Mahkamah Keluarga Mau pimpin Indonesia beretika dan beradab. Apa kata dunia..,WASPADA,indodiscourse_real
Ortu kalian punya panggilan sendiri buat kalian gak? Aku dr kecil emang gendut tp wes kurusan saiki tp tetep dipanggil ndat ndut salah pas mas crush ke rumah ortu tetep manggil gitu jadi malu -rek aku wes tuwek umur 26 😭,AMAN,indodiscourse_real
"Ganjar-Mahfud, bukan cawapres yang gila kuasa, melainkan yang bertanggung jawab @denmaspudji",WASPADA,indodiscourse_real
Layanan Darurat Rusia: Mengirimkan 27 ton bantuan kemanusiaan kepada warga Jalur Gaza yang akan disalurkan melalui Bandara Al-Arish di Mesir Apakah Zionis Israel masih Berani Menghalangi Bantuan Kemanusiaan ke Palestina yg dari Rusia ? ://,WASPADA,indodiscourse_real
"Israel benar² laknattt, semoga allah memeberi kalian hukuman yang setimpal dengan apa yang kalian perbuat #Israel",WASPADA,indodiscourse_real
80% warga “Israel” salahkan Netanyahu karena gagal mencegah serangan Hamas via @arrahmah,AMAN,indodiscourse_real
"Sweeping semua antek aseng dan pengkhianat bangsa di Jakarta. Jangan kasih ampun, gorok lehernya kalau perlu. Kita harus berani mati demi tegaknya keadilan di tanah air.",TINGGI,synthetic_gemini
"Targetin aja mall yg bnyk kafirnya, pasang peledak d pojokan biar meledak pas rame. Biar mrk ngerasain gmn rasanya mati dlm ketakutan. Allahu Akbar!",TINGGI,synthetic_gemini
"Udah saatnya kita bertindak, jgn cuma omong doang. Ayo rakit bom gas elpiji aja trus taro di depan gedung mereka biar meledak sekalian sama orang2 didalemnya. Mati kalian semua anjing!",TINGGI,synthetic_gemini
Ratakan pemukiman mereka! Bakar idup2 sekeluarga jgn ada yg lolos. Kita bersihkan kota ini dr sampah2 masyarakat kyk mereka. Serbuuuu!!,TINGGI,synthetic_gemini
Israel nih bener2 biadab jahannam iblis sialan Gue harap lo musnah sampe ke akar akarnya,WASPADA,indodiscourse_real
"Kapan lagi kita kirim pasukan bunuh diri ke sana? Bom bunuh diri adalah satu-satunya jalan buat hancurin markas militer laknat itu. Biar meledak berkeping-keping tuh tentara mereka, nyawa dibayar nyawa!",TINGGI,synthetic_gemini
"INDO ZONE #KAMUHARUSTAU 59 Masjid di Gaza Hancur Akibat Dibom oleh Israel Sejak 7 Oktober Kementerian Dalam Negeri di Gaza laporkan 59 masjid hancur total imbas bombardir dari pasukan Israel sejak 7 Oktober. 3 gereja di Gaza juga alami kerusakan. Serangan udara Israel pada Rabu (8/11) merusak dua masjid di Kota Khan Yunis di Jalur Gaza selatan, menambah jumlah total masjid yang hancur seluruhnya dalam konflik terbaru menjadi 59, serta masjid yang rusak sebagian menjadi 136.

""Pesawat pendudukan Israel mengebom dan menghancurkan Masjid Khalid bin al-Walid dan Masjid Al-Ikhlas di Khan Yunis,"" menurut pernyataan dari Kementerian Dalam Negeri di Gaza dikutip dari ANTARA.

Juru bicara Kementerian Wakaf di Jalur Gaza Ikrami al-Mudallal menambahkan bahwa Israel juga menargetkan masjid ketiga di Gaza, Masjid Al-Sahwa, menjadikan jumlah total masjid yang hancur total menjadi 59.

Pesawat tempur Israel menghancurkan Masjid Al-Sahwa di Khan Yunis, dan juga menghancurkan Masjid Khalid bin al-Walid dan Masjid Al-Ikhlas, kata al-Mudallal kepada Anadolu.

Dia menambahkan: ""Jumlah masjid yang dihancurkan secara total telah meningkat menjadi 59, selain itu, 136 masjid dan tiga gereja mengalami tingkat kerusakannya berbeda-beda, sejak awal perang Israel di Jalur Gaza pada 7 Oktober.""

Menargetkan fasilitas sipil seperti rumah ibadah merupakan pelanggaran terhadap aturan perang. Israel mengeklaim bahwa pejuang Hamas bersembunyi di dalam dan di sekitar situs-situs tersebut.

Israel meluncurkan serangan udara dan darat tanpa henti di Jalur Gaza sejak kelompok Hamas melakukan serangan lintas batas pada 7 Oktober.

Hingga kini, 10.569 warga Palestina, termasuk 4.324 anak-anak dan 2.823 perempuan telah tewas sejak itu. Sementara itu, jumlah kematian di Israel hampir 1.600 orang, menurut angka resmi.

Photo: REUTERS/Ibraheem Abu Mustafa

[Baca berita dan informasi menarik lainnya hanya di ]",AMAN,indodiscourse_real
Gontor serukan unit usaha di internal pesantren tinggalkan produk pro Israel,TINGGI,indodiscourse_real
"Waktunya kita rakit paket buat kirim ke kedutaan kafir itu, jangan kasih ampun ledakkan semua biar tau rasa mereka yg nindas muslim! Takbir!",TINGGI,synthetic_gemini
"Dari semua rangkaian acara APEC, pertemuan bilateral antara Presiden AS Joe Biden dan Presiden China Xi Jinping pada Rabu mendatang, paling mencuri perhatian. #VideoBerita #AdadiKompas ://",AMAN,indodiscourse_real
Iran Siap Campur Tangan Jika Israel Terus Gempur Gaza ://,TINGGI,indodiscourse_real
"Waktunya kita gerak, jangan cuma bacot di sosmed. Kantor kedutaan itu harus dibakar sampe rata sama tanah. Siapkan bensin dan molotov, kita bantai semua antek-antek asing di sana jangan kasih ampun!",TINGGI,synthetic_gemini
"Wakakaka. Seleb twitter gay yang melakukan hal buruk ke gue (di dating app), gawainya kejambretan di jalan Thamrin wkwkwk. Gue turut sedih dan thank you udah sharing. Gue bisa waspada juga. Tapi entah kenapa, gue ngakak aja setiap lihat dia tertimpa masalah wakakakaka. 🤣🤭",WASPADA,indodiscourse_real
Masjidpun jadi target Israel zionists,AMAN,indodiscourse_real
Zionis israel makin hari makin keliatan kelakuannya kek dajjal,WASPADA,indodiscourse_real
Negara Israel Diprediksi Hancur Lebur Pada Tahun 2027,TINGGI,indodiscourse_real
"ACEH CAPTION ACEH NEWS RINCIAN ANGGARAN YANG DIPERLUKAN UNTUKTANGAN PENGUNGSI ROHINGYA DIACEH, JATAH MAKAN RP46,2 MILIAR 18 DESEMBER SERAMBINEWS Sebanyak 1.772 pengungsi Rohingya telah mendarat di Aceh sejak awal tahun 2023.

Diantaranya, 1.593 pengungsi Rohingya telah turun dari kapal dan mendarat di Aceh sejak 14 November 2023.

Sekitar 700 pengungsi Rohingya saat ini masih terluntang-lantung di sejumlah titik karena ketiadaan lokasi penampungan sementara.

Lebih dari 1.000 orang telah direlokasi ke tempat penampungan sementara yang penuh sesak di Aceh.

Karena ketidakjelasan situasi saat ini di Myanmar, para pengungsi Rohingya memilih ‘kabur’ dari Bangladesh.

Badan PBB urusan Kemanusiaan (OCHA) memperkirakan gelombang kedatangan pengungsi Rohingya akan terjadi lebih banyak lagi.

Badan itu melalui layanan situs website-nya, ReliefWeb, menyebutkan bahwa gelombang kedatangan Rohingya ke Indonesia akan terus terjadi hingga Maret 2024.

Ini terjadi karena bulan-bulan tersebut adalah waktu pelayaran yang dimungkinkan karena perairan di kawasan Laut Andaman relatif lebih tenang.

“Mengingat situasi di Myanmar saat ini, berlarut-larutnya pengungsi Rohingya di Bangladesh, dan datangnya musim kemarau dengan kondisi laut yang membaik,”

“maka diperkirakan akan lebih banyak lagi kelompok pengungsi Rohingya yang akan tiba di Aceh pada akhir bulan Maret 2024,” lapor ReliefWeb, diterbitkan pada Rabu (13/12/2023).

Diyakini bahwa saat ini banyak kapal yang berada di sana laut dan masih banyak lagi pengungsi Rohingya yang menunggu berangkat dari Bangladesh.

Indonesia kemungkinan besar menjadi tujuan yang dituju dari kapal-kapal tersebut.
.
.
Selengkapnya di aceh.tribunnews.com",AMAN,indodiscourse_real
"Baru banget liat cokin tinggal di Maharaja, barusan doi jalan pagi bertiga sama emak dan nci nya + 1 anjingnya yg tolol hampir gua tabrak pake nmax dengan kecepatan 40km/jam Dah gitu bukannya minta maaf atas ketololan anjingnya, muka nya malah tengil gitu disipit2in",WASPADA,indodiscourse_real
Teten soal Batasi Impor Kosmetik & Mainan Anak: Kita Balas China,AMAN,indodiscourse_real
Israel akan membalas dengan jauh lebih kejam. Sudah tabiat :(,WASPADA,indodiscourse_real
